table_index,table_name,column_index,column_name
48,dwd_jordass_player_allianceactive_hi,969,tdbank_imp_date
48,dwd_jordass_player_allianceactive_hi,970,dteventtime
48,dwd_jordass_player_allianceactive_hi,971,izoneareaid
48,dwd_jordass_player_allianceactive_hi,972,uid
48,dwd_jordass_player_allianceactive_hi,973,corpsid
48,dwd_jordass_player_allianceactive_hi,974,active
48,dwd_jordass_player_allianceactive_hi,975,allianceforceteractive
48,dwd_jordass_player_allianceactive_hi,976,reason
48,dwd_jordass_player_allianceactive_hi,977,vgameappid
49,dwd_jordass_player_matchrecord_hi,978,tdbank_imp_date
49,dwd_jordass_player_matchrecord_hi,979,dteventtime
49,dwd_jordass_player_matchrecord_hi,980,vgameappid
49,dwd_jordass_player_matchrecord_hi,981,platid
49,dwd_jordass_player_matchrecord_hi,982,izoneareaid
49,dwd_jordass_player_matchrecord_hi,983,vplayerid
49,dwd_jordass_player_matchrecord_hi,984,uid
49,dwd_jordass_player_matchrecord_hi,985,matchtime
49,dwd_jordass_player_matchrecord_hi,986,matchresult
49,dwd_jordass_player_matchrecord_hi,987,matchmode
49,dwd_jordass_player_matchrecord_hi,988,isaotufill
49,dwd_jordass_player_matchrecord_hi,989,gameid
49,dwd_jordass_player_matchrecord_hi,990,submodes
49,dwd_jordass_player_matchrecord_hi,991,isleader
49,dwd_jordass_player_matchrecord_hi,992,teamnum
49,dwd_jordass_player_matchrecord_hi,993,teammembers
49,dwd_jordass_player_matchrecord_hi,994,matchteammembers
49,dwd_jordass_player_matchrecord_hi,995,matchlabel
49,dwd_jordass_player_matchrecord_hi,996,corpsid
49,dwd_jordass_player_matchrecord_hi,997,teamid
49,dwd_jordass_player_matchrecord_hi,998,teamwaittime
49,dwd_jordass_player_matchrecord_hi,999,finalbucketidx
49,dwd_jordass_player_matchrecord_hi,1000,playermoderating
49,dwd_jordass_player_matchrecord_hi,1001,playerlevel
49,dwd_jordass_player_matchrecord_hi,1002,regresss
49,dwd_jordass_player_matchrecord_hi,1003,matchsubmodegroup
49,dwd_jordass_player_matchrecord_hi,1004,matchrating
49,dwd_jordass_player_matchrecord_hi,1005,bucketidx
49,dwd_jordass_player_matchrecord_hi,1006,device_type
49,dwd_jordass_player_matchrecord_hi,1007,strategys
49,dwd_jordass_player_matchrecord_hi,1008,match_client_type
49,dwd_jordass_player_matchrecord_hi,1009,pandoralost
49,dwd_jordass_player_matchrecord_hi,1010,teamjoinsource
49,dwd_jordass_player_matchrecord_hi,1011,regressvalue
49,dwd_jordass_player_matchrecord_hi,1012,strategy_type
49,dwd_jordass_player_matchrecord_hi,1013,playersign
49,dwd_jordass_player_matchrecord_hi,1014,livetype
49,dwd_jordass_player_matchrecord_hi,1015,liveid
49,dwd_jordass_player_matchrecord_hi,1016,matchscene
49,dwd_jordass_player_matchrecord_hi,1017,issilentmode
49,dwd_jordass_player_matchrecord_hi,1018,ismatchlbs
49,dwd_jordass_player_matchrecord_hi,1019,strategy_index
49,dwd_jordass_player_matchrecord_hi,1020,xid
49,dwd_jordass_player_matchrecord_hi,1021,isanchor
49,dwd_jordass_player_matchrecord_hi,1022,isanchorgame
49,dwd_jordass_player_matchrecord_hi,1023,tournamentid
49,dwd_jordass_player_matchrecord_hi,1024,expandupsection
49,dwd_jordass_player_matchrecord_hi,1025,expanddownsection
49,dwd_jordass_player_matchrecord_hi,1026,expandupclass
49,dwd_jordass_player_matchrecord_hi,1027,expanddownclass
49,dwd_jordass_player_matchrecord_hi,1028,isfullbucket
49,dwd_jordass_player_matchrecord_hi,1029,timingmatchtime
49,dwd_jordass_player_matchrecord_hi,1030,tournamentstage
49,dwd_jordass_player_matchrecord_hi,1031,tournamentclubid
49,dwd_jordass_player_matchrecord_hi,1032,promotionmatchstatus
49,dwd_jordass_player_matchrecord_hi,1033,ugcisgray
49,dwd_jordass_player_matchrecord_hi,1034,promotiontaskid
49,dwd_jordass_player_matchrecord_hi,1035,strategyabtest
49,dwd_jordass_player_matchrecord_hi,1036,accompanytype
49,dwd_jordass_player_matchrecord_hi,1037,minusteamnum
49,dwd_jordass_player_matchrecord_hi,1038,mobiletabletmatchlabel
49,dwd_jordass_player_matchrecord_hi,1039,ratingtype
49,dwd_jordass_player_matchrecord_hi,1040,idcname
49,dwd_jordass_player_matchrecord_hi,1041,strategyextendinfo
49,dwd_jordass_player_matchrecord_hi,1042,playerabtest
49,dwd_jordass_player_matchrecord_hi,1043,gameabtest
49,dwd_jordass_player_matchrecord_hi,1044,matchtype
49,dwd_jordass_player_matchrecord_hi,1045,matchisolatetype
49,dwd_jordass_player_matchrecord_hi,1046,predictmatchtime
49,dwd_jordass_player_matchrecord_hi,1047,expandspeed
49,dwd_jordass_player_matchrecord_hi,1048,escapehardid
49,dwd_jordass_player_matchrecord_hi,1049,gameplayernum
49,dwd_jordass_player_matchrecord_hi,1050,gameaistrategy
49,dwd_jordass_player_matchrecord_hi,1051,isfixmatchlabel
49,dwd_jordass_player_matchrecord_hi,1052,realmatchsubmodes
49,dwd_jordass_player_matchrecord_hi,1053,aitype
49,dwd_jordass_player_matchrecord_hi,1054,decratingtype
49,dwd_jordass_player_matchrecord_hi,1055,forcematchtype
49,dwd_jordass_player_matchrecord_hi,1056,ispcaigame
49,dwd_jordass_player_matchrecord_hi,1057,matchsubclienttype
49,dwd_jordass_player_matchrecord_hi,1058,heroexcludetype
49,dwd_jordass_player_matchrecord_hi,1059,natalhero
49,dwd_jordass_player_matchrecord_hi,1060,iswarmescapegame
49,dwd_jordass_player_matchrecord_hi,1061,cancrossdevicematch
49,dwd_jordass_player_matchrecord_hi,1062,aiteamatetype
49,dwd_jordass_player_matchrecord_hi,1063,isfirstteam
49,dwd_jordass_player_matchrecord_hi,1064,firstteamwaittime
49,dwd_jordass_player_matchrecord_hi,1065,firstteamrankbucket
49,dwd_jordass_player_matchrecord_hi,1066,matchprocessinfo
49,dwd_jordass_player_matchrecord_hi,1067,isabtwarmgame
49,dwd_jordass_player_matchrecord_hi,1068,warmplayertype
49,dwd_jordass_player_matchrecord_hi,1069,escapeplayertype
49,dwd_jordass_player_matchrecord_hi,1070,secondarydecratingtype
49,dwd_jordass_player_matchrecord_hi,1071,finalsecondarybucketidx
49,dwd_jordass_player_matchrecord_hi,1072,playersecondarymoderating
49,dwd_jordass_player_matchrecord_hi,1073,secondarymatchrating
49,dwd_jordass_player_matchrecord_hi,1074,secondarybucketidx
49,dwd_jordass_player_matchrecord_hi,1075,escapeasset
49,dwd_jordass_player_matchrecord_hi,1076,escapewarmscore
49,dwd_jordass_player_matchrecord_hi,1077,pvethemeid
49,dwd_jordass_player_matchrecord_hi,1078,escapelesspeoplegamenum
49,dwd_jordass_player_matchrecord_hi,1079,garybucketgroup
49,dwd_jordass_player_matchrecord_hi,1080,matchsubclienttypebefore
49,dwd_jordass_player_matchrecord_hi,1081,frustratiggerlevel
49,dwd_jordass_player_matchrecord_hi,1082,frustramanualscore
49,dwd_jordass_player_matchrecord_hi,1083,frustramodelscore
49,dwd_jordass_player_matchrecord_hi,1084,frustragroup
49,dwd_jordass_player_matchrecord_hi,1085,frustrathreshold
49,dwd_jordass_player_matchrecord_hi,1086,recomtraceid
50,dwd_jordass_playerexitgamerecord_hi,1087,tdbank_imp_date
50,dwd_jordass_playerexitgamerecord_hi,1088,gamesvrid
50,dwd_jordass_playerexitgamerecord_hi,1089,dteventtime
50,dwd_jordass_playerexitgamerecord_hi,1090,vgameappid
50,dwd_jordass_playerexitgamerecord_hi,1091,platid
50,dwd_jordass_playerexitgamerecord_hi,1092,izoneareaid
50,dwd_jordass_playerexitgamerecord_hi,1093,vplayerid
50,dwd_jordass_playerexitgamerecord_hi,1094,uid
50,dwd_jordass_playerexitgamerecord_hi,1095,gameid
50,dwd_jordass_playerexitgamerecord_hi,1096,exitreason
50,dwd_jordass_playerexitgamerecord_hi,1097,isallianceforceeescape
50,dwd_jordass_playerexitgamerecord_hi,1098,escapebantype
50,dwd_jordass_playerexitgamerecord_hi,1099,gamestate
50,dwd_jordass_playerexitgamerecord_hi,1100,submodegroup
50,dwd_jordass_playerexitgamerecord_hi,1101,lobbyexitreason
50,dwd_jordass_playerexitgamerecord_hi,1102,mode
50,dwd_jordass_playerexitgamerecord_hi,1103,submode
50,dwd_jordass_playerexitgamerecord_hi,1104,roundtime
51,dwd_jordass_playerlogin_hi,1105,tdbank_imp_date
51,dwd_jordass_playerlogin_hi,1106,dteventtime
51,dwd_jordass_playerlogin_hi,1107,vgameappid
51,dwd_jordass_playerlogin_hi,1108,platid
51,dwd_jordass_playerlogin_hi,1109,izoneareaid
51,dwd_jordass_playerlogin_hi,1110,vplayerid
51,dwd_jordass_playerlogin_hi,1111,uid
51,dwd_jordass_playerlogin_hi,1112,level
51,dwd_jordass_playerlogin_hi,1113,playerfriendsnum
51,dwd_jordass_playerlogin_hi,1114,clientversion
51,dwd_jordass_playerlogin_hi,1115,screenwidth
51,dwd_jordass_playerlogin_hi,1116,screenhight
51,dwd_jordass_playerlogin_hi,1117,density
51,dwd_jordass_playerlogin_hi,1118,loginchannel
51,dwd_jordass_playerlogin_hi,1119,vroleid
51,dwd_jordass_playerlogin_hi,1120,vrolename
51,dwd_jordass_playerlogin_hi,1121,deviceid
51,dwd_jordass_playerlogin_hi,1122,device_type
51,dwd_jordass_playerlogin_hi,1123,gender
51,dwd_jordass_playerlogin_hi,1124,emulatorname
51,dwd_jordass_playerlogin_hi,1125,warzoneid
51,dwd_jordass_playerlogin_hi,1126,devicename
51,dwd_jordass_playerlogin_hi,1127,historymaxsegment
51,dwd_jordass_playerlogin_hi,1128,seasonmaxsegment
51,dwd_jordass_playerlogin_hi,1129,firstlogincg
51,dwd_jordass_playerlogin_hi,1130,lobbybgid
51,dwd_jordass_playerlogin_hi,1131,signature
51,dwd_jordass_playerlogin_hi,1132,devicelevel
51,dwd_jordass_playerlogin_hi,1133,iswxrealname
51,dwd_jordass_playerlogin_hi,1134,iswxlowlv
51,dwd_jordass_playerlogin_hi,1135,iszombie
51,dwd_jordass_playerlogin_hi,1136,topsegtimes
51,dwd_jordass_playerlogin_hi,1137,clanid1
51,dwd_jordass_playerlogin_hi,1138,clanid2
51,dwd_jordass_playerlogin_hi,1139,clanid3
51,dwd_jordass_playerlogin_hi,1140,fpslevel
51,dwd_jordass_playerlogin_hi,1141,renderqualityapply
51,dwd_jordass_playerlogin_hi,1142,devicetcqualitygrade
51,dwd_jordass_playerlogin_hi,1143,relogin
51,dwd_jordass_playerlogin_hi,1144,gameid
51,dwd_jordass_playerlogin_hi,1145,startime
51,dwd_jordass_playerlogin_hi,1146,rolesettingstr
51,dwd_jordass_playerlogin_hi,1147,creditscore
51,dwd_jordass_playerlogin_hi,1148,usenewpickup
51,dwd_jordass_playerlogin_hi,1149,isqrlogin
51,dwd_jordass_playerlogin_hi,1150,is_gamematrix
51,dwd_jordass_playerlogin_hi,1151,clientsceneversion
51,dwd_jordass_playerlogin_hi,1152,whitetype
51,dwd_jordass_playerlogin_hi,1153,mobiletablettype
51,dwd_jordass_playerlogin_hi,1154,behaviorlevel
51,dwd_jordass_playerlogin_hi,1155,clientostype
51,dwd_jordass_playerlogin_hi,1156,pclogintype
51,dwd_jordass_playerlogin_hi,1157,escapecoincount
51,dwd_jordass_playerlogin_hi,1158,vsteamlevel
51,dwd_jordass_playerlogin_hi,1159,connectidx
51,dwd_jordass_playerlogin_hi,1160,isinds
52,dwd_jordass_playerlogout_hi,1161,tdbank_imp_date
52,dwd_jordass_playerlogout_hi,1162,gamesvrid
52,dwd_jordass_playerlogout_hi,1163,dteventtime
52,dwd_jordass_playerlogout_hi,1164,vgameappid
52,dwd_jordass_playerlogout_hi,1165,platid
52,dwd_jordass_playerlogout_hi,1166,izoneareaid
52,dwd_jordass_playerlogout_hi,1167,vplayerid
52,dwd_jordass_playerlogout_hi,1168,uid
52,dwd_jordass_playerlogout_hi,1169,onlinetime
52,dwd_jordass_playerlogout_hi,1170,level
52,dwd_jordass_playerlogout_hi,1171,playerfriendsnum
52,dwd_jordass_playerlogout_hi,1172,clientversion
52,dwd_jordass_playerlogout_hi,1173,loginchannel
52,dwd_jordass_playerlogout_hi,1174,deviceid
52,dwd_jordass_playerlogout_hi,1175,ticket
52,dwd_jordass_playerlogout_hi,1176,itemcoin
52,dwd_jordass_playerlogout_hi,1177,luckycoin
52,dwd_jordass_playerlogout_hi,1178,ironcoin
52,dwd_jordass_playerlogout_hi,1179,diamond
52,dwd_jordass_playerlogout_hi,1180,corpsid
52,dwd_jordass_playerlogout_hi,1181,corpsname
52,dwd_jordass_playerlogout_hi,1182,clannum
52,dwd_jordass_playerlogout_hi,1183,clanid1
52,dwd_jordass_playerlogout_hi,1184,clanid2
52,dwd_jordass_playerlogout_hi,1185,clanid3
52,dwd_jordass_playerlogout_hi,1186,logoutreason
52,dwd_jordass_playerlogout_hi,1187,gameid
52,dwd_jordass_playerlogout_hi,1188,rolesettingstr
52,dwd_jordass_playerlogout_hi,1189,historytotalcharm
52,dwd_jordass_playerlogout_hi,1190,device_type
52,dwd_jordass_playerlogout_hi,1191,clientostype
53,dwd_jordass_playerprofstagechange_hi,1192,tdbank_imp_date
53,dwd_jordass_playerprofstagechange_hi,1193,dteventtime
53,dwd_jordass_playerprofstagechange_hi,1194,vgameappid
53,dwd_jordass_playerprofstagechange_hi,1195,platid
53,dwd_jordass_playerprofstagechange_hi,1196,izoneareaid
53,dwd_jordass_playerprofstagechange_hi,1197,vplayerid
53,dwd_jordass_playerprofstagechange_hi,1198,uid
53,dwd_jordass_playerprofstagechange_hi,1199,tournamentid
53,dwd_jordass_playerprofstagechange_hi,1200,beforstage
53,dwd_jordass_playerprofstagechange_hi,1201,allianceforceterstage
53,dwd_jordass_playerprofstagechange_hi,1202,ruletype
53,dwd_jordass_playerprofstagechange_hi,1203,ispass
53,dwd_jordass_playerprofstagechange_hi,1204,teamrank
53,dwd_jordass_playerprofstagechange_hi,1205,battlecount
53,dwd_jordass_playerprofstagechange_hi,1206,clubid
54,dwd_jordass_pressbutton_hi,1207,tdbank_imp_date
54,dwd_jordass_pressbutton_hi,1208,dteventtime
54,dwd_jordass_pressbutton_hi,1209,vgameappid
54,dwd_jordass_pressbutton_hi,1210,platid
54,dwd_jordass_pressbutton_hi,1211,izoneareaid
54,dwd_jordass_pressbutton_hi,1212,vplayerid
54,dwd_jordass_pressbutton_hi,1213,uid
54,dwd_jordass_pressbutton_hi,1214,buttontypes
54,dwd_jordass_pressbutton_hi,1215,ireasons
54,dwd_jordass_pressbutton_hi,1216,extarg1s
54,dwd_jordass_pressbutton_hi,1217,extarg2s
55,dwd_jordass_privpackagelog_hi,1218,tdbank_imp_date
55,dwd_jordass_privpackagelog_hi,1219,gamesvrid
55,dwd_jordass_privpackagelog_hi,1220,dteventtime
55,dwd_jordass_privpackagelog_hi,1221,vgameappid
55,dwd_jordass_privpackagelog_hi,1222,platid
55,dwd_jordass_privpackagelog_hi,1223,izoneareaid
55,dwd_jordass_privpackagelog_hi,1224,vplayerid
55,dwd_jordass_privpackagelog_hi,1225,uid
55,dwd_jordass_privpackagelog_hi,1226,packageid
55,dwd_jordass_privpackagelog_hi,1227,opendays
55,dwd_jordass_privpackagelog_hi,1228,moneytype
55,dwd_jordass_privpackagelog_hi,1229,moneycnt
55,dwd_jordass_privpackagelog_hi,1230,oldbegintime
55,dwd_jordass_privpackagelog_hi,1231,oldendtime
55,dwd_jordass_privpackagelog_hi,1232,newbegintime
55,dwd_jordass_privpackagelog_hi,1233,newendtime
55,dwd_jordass_privpackagelog_hi,1234,additems
55,dwd_jordass_privpackagelog_hi,1235,openway
56,dwd_jordass_roundflow_entertain_hi,1236,tdbank_imp_date
56,dwd_jordass_roundflow_entertain_hi,1237,dteventtime
56,dwd_jordass_roundflow_entertain_hi,1238,vgameappid
56,dwd_jordass_roundflow_entertain_hi,1239,platid
56,dwd_jordass_roundflow_entertain_hi,1240,izoneareaid
56,dwd_jordass_roundflow_entertain_hi,1241,vplayerid
56,dwd_jordass_roundflow_entertain_hi,1242,uid
56,dwd_jordass_roundflow_entertain_hi,1243,battleid
56,dwd_jordass_roundflow_entertain_hi,1244,battletype
56,dwd_jordass_roundflow_entertain_hi,1245,roundscore
56,dwd_jordass_roundflow_entertain_hi,1246,roundtime
56,dwd_jordass_roundflow_entertain_hi,1247,seasonid
56,dwd_jordass_roundflow_entertain_hi,1248,mode
56,dwd_jordass_roundflow_entertain_hi,1249,submode
56,dwd_jordass_roundflow_entertain_hi,1250,map
56,dwd_jordass_roundflow_entertain_hi,1251,startime
56,dwd_jordass_roundflow_entertain_hi,1252,endtime
56,dwd_jordass_roundflow_entertain_hi,1253,playernumber
56,dwd_jordass_roundflow_entertain_hi,1254,teamnumber
56,dwd_jordass_roundflow_entertain_hi,1255,teammemberlist
56,dwd_jordass_roundflow_entertain_hi,1256,escapecheckup
56,dwd_jordass_roundflow_entertain_hi,1257,currentroundrank
56,dwd_jordass_roundflow_entertain_hi,1258,killingcount
56,dwd_jordass_roundflow_entertain_hi,1259,assistcount
56,dwd_jordass_roundflow_entertain_hi,1260,survivaltime
56,dwd_jordass_roundflow_entertain_hi,1261,damageamount
56,dwd_jordass_roundflow_entertain_hi,1262,healtimes
56,dwd_jordass_roundflow_entertain_hi,1263,healamount
56,dwd_jordass_roundflow_entertain_hi,1264,movingdistance
56,dwd_jordass_roundflow_entertain_hi,1265,deadflow
56,dwd_jordass_roundflow_entertain_hi,1266,headshotcounts
56,dwd_jordass_roundflow_entertain_hi,1267,obtianedairdroptimes
56,dwd_jordass_roundflow_entertain_hi,1268,vehicledestoryedtimes
56,dwd_jordass_roundflow_entertain_hi,1269,killingflow
56,dwd_jordass_roundflow_entertain_hi,1270,creepingtime
56,dwd_jordass_roundflow_entertain_hi,1271,drivingtime
56,dwd_jordass_roundflow_entertain_hi,1272,walkingdistance
56,dwd_jordass_roundflow_entertain_hi,1273,staytimeinpoisonedarea
56,dwd_jordass_roundflow_entertain_hi,1274,damageindex
56,dwd_jordass_roundflow_entertain_hi,1275,collectindex
56,dwd_jordass_roundflow_entertain_hi,1276,survivalindex
56,dwd_jordass_roundflow_entertain_hi,1277,healindex
56,dwd_jordass_roundflow_entertain_hi,1278,assaultindex
56,dwd_jordass_roundflow_entertain_hi,1279,ratinglevel
56,dwd_jordass_roundflow_entertain_hi,1280,itemuseflow
56,dwd_jordass_roundflow_entertain_hi,1281,medicineuseflow
56,dwd_jordass_roundflow_entertain_hi,1282,gunhittimes
56,dwd_jordass_roundflow_entertain_hi,1283,gunshottimes
56,dwd_jordass_roundflow_entertain_hi,1284,teamrank
56,dwd_jordass_roundflow_entertain_hi,1285,curecount
56,dwd_jordass_roundflow_entertain_hi,1286,drivingdistance
56,dwd_jordass_roundflow_entertain_hi,1287,teamid
56,dwd_jordass_roundflow_entertain_hi,1288,landlocation
56,dwd_jordass_roundflow_entertain_hi,1289,flowratinglevel
56,dwd_jordass_roundflow_entertain_hi,1290,rolename
56,dwd_jordass_roundflow_entertain_hi,1291,matchtype
56,dwd_jordass_roundflow_entertain_hi,1292,dsendtime
56,dwd_jordass_roundflow_entertain_hi,1293,equipmentinfo
56,dwd_jordass_roundflow_entertain_hi,1294,ismvp
56,dwd_jordass_roundflow_entertain_hi,1295,pronetime
56,dwd_jordass_roundflow_entertain_hi,1296,followstate
56,dwd_jordass_roundflow_entertain_hi,1297,touchdownareaid
56,dwd_jordass_roundflow_entertain_hi,1298,getpropsnumfromteammates
56,dwd_jordass_roundflow_entertain_hi,1299,sendpropsnumtoteammates
56,dwd_jordass_roundflow_entertain_hi,1300,starttorescuetimes
56,dwd_jordass_roundflow_entertain_hi,1301,killeruid
56,dwd_jordass_roundflow_entertain_hi,1302,killerweaponid
56,dwd_jordass_roundflow_entertain_hi,1303,killerdistance
56,dwd_jordass_roundflow_entertain_hi,1304,lobbyteamid
56,dwd_jordass_roundflow_entertain_hi,1305,topxtipsresponse
56,dwd_jordass_roundflow_entertain_hi,1306,signalhealamount
56,dwd_jordass_roundflow_entertain_hi,1307,friendcount
56,dwd_jordass_roundflow_entertain_hi,1308,tournamentid
56,dwd_jordass_roundflow_entertain_hi,1309,tournamentstage
56,dwd_jordass_roundflow_entertain_hi,1310,clubname
56,dwd_jordass_roundflow_entertain_hi,1311,score
56,dwd_jordass_roundflow_entertain_hi,1312,isscorerule
56,dwd_jordass_roundflow_entertain_hi,1313,changedrating
56,dwd_jordass_roundflow_entertain_hi,1314,ratingallianceforceterchanged
56,dwd_jordass_roundflow_entertain_hi,1315,device_type
57,dwd_jordass_roundflow_hi,1316,tdbank_imp_date
57,dwd_jordass_roundflow_hi,1317,gamesvrid
57,dwd_jordass_roundflow_hi,1318,dteventtime
57,dwd_jordass_roundflow_hi,1319,vgameappid
57,dwd_jordass_roundflow_hi,1320,platid
57,dwd_jordass_roundflow_hi,1321,izoneareaid
57,dwd_jordass_roundflow_hi,1322,vplayerid
57,dwd_jordass_roundflow_hi,1323,uid
57,dwd_jordass_roundflow_hi,1324,battleid
57,dwd_jordass_roundflow_hi,1325,battletype
57,dwd_jordass_roundflow_hi,1326,roundscore
57,dwd_jordass_roundflow_hi,1327,roundtime
57,dwd_jordass_roundflow_hi,1328,result
57,dwd_jordass_roundflow_hi,1329,gold
57,dwd_jordass_roundflow_hi,1330,level
57,dwd_jordass_roundflow_hi,1331,seasonid
57,dwd_jordass_roundflow_hi,1332,mode
57,dwd_jordass_roundflow_hi,1333,submode
57,dwd_jordass_roundflow_hi,1334,map
57,dwd_jordass_roundflow_hi,1335,weather
57,dwd_jordass_roundflow_hi,1336,startime
57,dwd_jordass_roundflow_hi,1337,endtime
57,dwd_jordass_roundflow_hi,1338,playernumber
57,dwd_jordass_roundflow_hi,1339,realplayernumber
57,dwd_jordass_roundflow_hi,1340,teamnumber
57,dwd_jordass_roundflow_hi,1341,teammemberlist
57,dwd_jordass_roundflow_hi,1342,escapecheckup
57,dwd_jordass_roundflow_hi,1343,totalchangedpointvalue
57,dwd_jordass_roundflow_hi,1344,changedratingvalue
57,dwd_jordass_roundflow_hi,1345,ratingvalueallianceforceterchanged
57,dwd_jordass_roundflow_hi,1346,changedkillratingvalue
57,dwd_jordass_roundflow_hi,1347,killratingvalueallianceforceterchanged
57,dwd_jordass_roundflow_hi,1348,changedwinratingvalue
57,dwd_jordass_roundflow_hi,1349,winratingvalueallianceforceterchanged
57,dwd_jordass_roundflow_hi,1350,playergetexperience
57,dwd_jordass_roundflow_hi,1351,currentroundrank
57,dwd_jordass_roundflow_hi,1352,killingcount
57,dwd_jordass_roundflow_hi,1353,assistcount
57,dwd_jordass_roundflow_hi,1354,survivaltime
57,dwd_jordass_roundflow_hi,1355,damageamount
57,dwd_jordass_roundflow_hi,1356,healtimes
57,dwd_jordass_roundflow_hi,1357,healamount
57,dwd_jordass_roundflow_hi,1358,movingdistance
57,dwd_jordass_roundflow_hi,1359,dyingflow
57,dwd_jordass_roundflow_hi,1360,deadflow
57,dwd_jordass_roundflow_hi,1361,headshotcounts
57,dwd_jordass_roundflow_hi,1362,gunkillingtimes
57,dwd_jordass_roundflow_hi,1363,meleekilltimes
57,dwd_jordass_roundflow_hi,1364,rangeddamagedamount
57,dwd_jordass_roundflow_hi,1365,meleedamageamount
57,dwd_jordass_roundflow_hi,1366,obtianeditemflow
57,dwd_jordass_roundflow_hi,1367,obtianedairdroptimes
57,dwd_jordass_roundflow_hi,1368,vehicledestoryedtimes
57,dwd_jordass_roundflow_hi,1369,landingcoordinate
57,dwd_jordass_roundflow_hi,1370,killingflow
57,dwd_jordass_roundflow_hi,1371,creepingtime
57,dwd_jordass_roundflow_hi,1372,swimmingtime
57,dwd_jordass_roundflow_hi,1373,divingtime
57,dwd_jordass_roundflow_hi,1374,drivingtime
57,dwd_jordass_roundflow_hi,1375,ridingtime
57,dwd_jordass_roundflow_hi,1376,walkingdistance
57,dwd_jordass_roundflow_hi,1377,staytimeinpoisonedarea
57,dwd_jordass_roundflow_hi,1378,damageindex
57,dwd_jordass_roundflow_hi,1379,luckyindex
57,dwd_jordass_roundflow_hi,1380,collectindex
57,dwd_jordass_roundflow_hi,1381,survivalindex
57,dwd_jordass_roundflow_hi,1382,movingindex
57,dwd_jordass_roundflow_hi,1383,creepindex
57,dwd_jordass_roundflow_hi,1384,accuracyindex
57,dwd_jordass_roundflow_hi,1385,deliveryindex
57,dwd_jordass_roundflow_hi,1386,sneakattackindex
57,dwd_jordass_roundflow_hi,1387,healindex
57,dwd_jordass_roundflow_hi,1388,boxindex
57,dwd_jordass_roundflow_hi,1389,assaultindex
57,dwd_jordass_roundflow_hi,1390,totalpoint
57,dwd_jordass_roundflow_hi,1391,ratinglevel
57,dwd_jordass_roundflow_hi,1392,titleidlist
57,dwd_jordass_roundflow_hi,1393,itemuseflow
57,dwd_jordass_roundflow_hi,1394,medicineuseflow
57,dwd_jordass_roundflow_hi,1395,gunhittimes
57,dwd_jordass_roundflow_hi,1396,gunshottimes
57,dwd_jordass_roundflow_hi,1397,teamrank
57,dwd_jordass_roundflow_hi,1398,curecount
57,dwd_jordass_roundflow_hi,1399,drivingdistance
57,dwd_jordass_roundflow_hi,1400,totalscorerank
57,dwd_jordass_roundflow_hi,1401,rating
57,dwd_jordass_roundflow_hi,1402,killrating
57,dwd_jordass_roundflow_hi,1403,winrating
57,dwd_jordass_roundflow_hi,1404,ratingrank
57,dwd_jordass_roundflow_hi,1405,killingratingrank
57,dwd_jordass_roundflow_hi,1406,winratingrank
57,dwd_jordass_roundflow_hi,1407,totalround
57,dwd_jordass_roundflow_hi,1408,totalkill
57,dwd_jordass_roundflow_hi,1409,totalwin
57,dwd_jordass_roundflow_hi,1410,top10times
57,dwd_jordass_roundflow_hi,1411,totalheadshotrate
57,dwd_jordass_roundflow_hi,1412,averagesurvivaltimeperround
57,dwd_jordass_roundflow_hi,1413,healfriendtimes
57,dwd_jordass_roundflow_hi,1414,averagemovedistanceperround
57,dwd_jordass_roundflow_hi,1415,maxdamageinoneround
57,dwd_jordass_roundflow_hi,1416,maxkillinginoneround
57,dwd_jordass_roundflow_hi,1417,maxsurvivaltime
57,dwd_jordass_roundflow_hi,1418,maxmovingdistance
57,dwd_jordass_roundflow_hi,1419,contributionrankrating
57,dwd_jordass_roundflow_hi,1420,contributionkillrating
57,dwd_jordass_roundflow_hi,1421,contributionwinrating
57,dwd_jordass_roundflow_hi,1422,oldsegmentlevel
57,dwd_jordass_roundflow_hi,1423,newsegmentlevel
57,dwd_jordass_roundflow_hi,1424,teamid
57,dwd_jordass_roundflow_hi,1425,landlocation
57,dwd_jordass_roundflow_hi,1426,totaldeadtimes
57,dwd_jordass_roundflow_hi,1427,sumscore
57,dwd_jordass_roundflow_hi,1428,seasonsurvivalindex
57,dwd_jordass_roundflow_hi,1429,seasontop1index
57,dwd_jordass_roundflow_hi,1430,seasonratingindex
57,dwd_jordass_roundflow_hi,1431,seasonassaultindex
57,dwd_jordass_roundflow_hi,1432,seasonhealindex
57,dwd_jordass_roundflow_hi,1433,seasonmovingindex
57,dwd_jordass_roundflow_hi,1434,seasonsumscore
57,dwd_jordass_roundflow_hi,1435,seasonratinglevel
57,dwd_jordass_roundflow_hi,1436,modesurvivalindex
57,dwd_jordass_roundflow_hi,1437,modetop1index
57,dwd_jordass_roundflow_hi,1438,moderatingindex
57,dwd_jordass_roundflow_hi,1439,modeassaultindex
57,dwd_jordass_roundflow_hi,1440,modehealindex
57,dwd_jordass_roundflow_hi,1441,modemovingindex
57,dwd_jordass_roundflow_hi,1442,modesumscore
57,dwd_jordass_roundflow_hi,1443,moderatinglevel
57,dwd_jordass_roundflow_hi,1444,flowratinglevel
57,dwd_jordass_roundflow_hi,1445,rolename
